word,label,x,y
rampa,-1,4.2622323,8.111723
consumir,-1,1.8692466,5.8771105
extracardiaco,-1,2.1657548,6.6332455
inducibles,-1,4.468878,6.3139105
ergoespirometria,-1,1.1712861,7.446548
gas,1,0.9390774,7.04699
segementarias,-1,10.326936,6.6542387
ejericio,2,7.0894117,8.74453
bbdd,-1,4.3391776,6.022307
pc,-1,3.876637,8.733673
spray,-1,5.268236,8.343858
vel,0,3.2484143,2.5172489
preimplante,2,7.5752225,10.530633
gammagrafia,-1,3.0146818,7.990644
dpd,-1,3.2835898,6.808969
senil,-1,2.3309073,8.213209
ilegible,3,9.081968,7.7916174
mts,-1,8.074593,8.556294
resolver,2,5.549751,9.471388
veloc,3,10.293813,4.264123
postcierre,-1,4.2601943,7.4164634
introducir,-1,7.040338,4.10639
limte,-1,9.125287,4.0045257
moderadada,-1,10.143272,3.983006
hipertofiado,-1,10.314352,4.687727
normocontractil,-1,9.885859,4.846517
soraya,-1,10.261519,6.9578185
oarta,3,10.650373,6.812963
toxica,-1,3.7721329,9.103675
distolica,-1,7.428209,3.554667
reportar,2,5.5606623,8.62398
ea,-1,6.917609,9.711007
deplecionada,-1,7.7012687,9.831855
rigurosamente,-1,1.047617,4.8433733
severaemnte,-1,10.460522,4.2607064
insuficienia,3,9.875713,4.0184774
studio,-1,8.389288,4.079851
entriculo,-1,7.9924326,2.8924534
caldiad,-1,2.0576873,8.255446
valvulopa,-1,7.324617,7.967686
tias,-1,6.9193325,8.031374
mca,2,3.0415199,8.672768
realñizado,3,9.131798,5.9059052
uricular,-1,4.667343,9.368391
ventricullo,-1,9.079228,8.7275095
alvula,0,4.264878,2.4455547
cn,-1,7.9933224,3.5817628
hieprtension,-1,7.565613,3.180407
diklatada,-1,8.077897,2.496059
camaas,3,8.813966,2.75988
pericrdico,-1,6.5358405,4.4670644
equivalente,-1,6.6375265,8.731309
anginoso,-1,8.530131,9.098942
significtivas,-1,9.42649,4.8407855
deteccion,-1,4.080481,8.730135
antrior,0,4.3628817,3.6903834
pricrdico,3,9.624351,4.1079335
tricusidea,-1,8.640535,2.695226
restante,-1,2.2761827,4.688785
alidad,-1,9.403699,4.783123
realiado,-1,5.548336,6.945408
intranquilidad,2,5.332968,9.018447
limtie,3,10.36621,5.49452
amarar,-1,8.5678835,3.1025026
ay,-1,9.394179,9.593508
tricuspi,-1,6.568865,2.169827
neurisma,-1,7.230524,6.1882787
aas,-1,7.942398,9.09439
protomesosistolica,-1,10.635496,4.154318
emboligena,0,3.6368945,5.3915563
hiperrefringenciamiocardica,3,10.237753,5.2488384
adverso,2,7.7740426,10.600043
intraventricualr,3,9.1039715,7.791451
dispersion,-1,7.267067,6.754477
busqueda,-1,7.306597,8.867279
grediente,-1,7.5146904,5.295023
afaxia,-1,9.1708555,8.763987
reaizado,-1,1.1242108,4.9757323
infriores,-1,6.148969,4.147619
extrinseca,-1,9.340718,7.3409534
aparenetmente,3,9.772121,4.353892
inusificiencia,3,8.890221,2.7883852
cmara,-1,8.193596,4.7165284
acetable,3,8.862321,8.331257
deprimdo,3,9.154422,5.937191
detener,1,1.1629908,7.1907396
perifericas,2,6.2690167,8.812688
elongados,0,4.7862926,3.8382998
elongadas,-1,6.8607616,4.870854
decision,-1,4.824958,9.518678
deformaicon,-1,6.5385337,6.5544143
alteraicones,-1,8.853456,7.283254
cabecera,2,3.135865,9.686584
apico,-1,5.932253,6.380758
dras,3,10.039846,7.689674
maria,-1,6.688998,7.1966023
marta,3,9.838797,7.5921745
rmcardiaca,-1,3.1697373,8.729765
dlp,-1,9.232796,7.399316
evera,-1,7.2207956,2.9635096
postsistolico,-1,9.764613,7.138717
aplasia,-1,5.8571424,9.828171
medular,-1,5.9619584,9.804191
ulmonar,-1,8.267256,3.4904659
auricua,-1,7.1659555,3.523735
contractilidd,-1,8.809945,6.39179
basl,-1,8.858862,6.3307495
buscar,-1,4.4795046,9.748614
rendimiento,-1,5.947808,8.206367
aines,2,8.070267,9.6807995
tsvp,-1,6.117826,10.134697
rehabilitacion,-1,1.454995,8.318377
estrudio,3,9.352809,6.8985906
posilble,-1,8.304899,6.681304
obedecer,-1,7.4178863,8.799398
estuydio,3,9.363563,5.062448
inquieto,3,10.54694,5.7291837
descaratr,-1,7.934204,9.1125145
htpulmonar,-1,6.2152405,2.2028413
ocasional,2,5.3439875,9.377727
parejo,-1,9.395781,9.115543
moderadamenete,-1,9.986675,3.326225
bradiacardia,-1,5.802646,7.3668776
estyudio,-1,8.992561,4.7031817
drecho,3,10.113514,4.2046094
eswtudio,-1,8.93806,3.5079603
amortiguar,-1,5.898258,5.9958744
hemorragica,2,9.017896,9.71036
ºd,-1,9.327315,9.670672
ascitis,-1,3.8050377,8.95203
hidatidosis,-1,7.0917664,8.330209
confusional,2,5.37125,8.332768
ecocardigrafica,-1,10.279507,3.550809
heterogenea,3,10.826744,7.247297
mcavd,2,6.798288,9.317243
fac,-1,6.900247,4.974826
vl,3,10.603855,7.1252947
severamene,-1,10.939533,7.378076
paresternales,-1,7.469507,7.5070877
esten,-1,8.570872,8.757308
celulitis,-1,8.682938,8.926539
re,-1,9.350015,5.712573
rate,3,9.021693,7.933696
ayudar,-1,6.998013,2.2146385
normlaes,3,10.87105,6.9856973
aparantemente,3,10.52482,6.4912825
hipocinetica,-1,9.138762,8.632288
funsion,3,9.349223,6.026259
zamarro,-1,6.2568226,8.176771
ingersa,-1,8.02862,9.161552
restricitivo,3,10.260827,5.8061132
moderadaemnte,-1,7.133518,2.5487306
alla,-1,5.8293242,5.936578
distorsionar,-1,5.9686103,7.923262
consciencia,-1,3.7343826,8.938501
submaximo,-1,4.238214,8.1426115
apropiar,2,5.5632405,9.558142
bronquitis,-1,9.427555,9.138773
infrior,0,2.9923356,4.7522144
ritmosinusal,2,6.1627474,9.662403
cardiooncologia,-1,6.9520674,6.713071
incapacidad,-1,1.8957025,7.4862313
perfectamente,-1,7.0800724,6.428288
registrarse,-1,6.878369,3.72444
caidad,-1,9.118423,4.222088
antibiotico,-1,2.2704628,8.210914
fistulas,-1,8.963497,9.089486
hospitalizacion,-1,8.785396,10.007878
firbilacion,-1,6.2477894,4.350014
dereho,-1,8.863281,4.9465027
localización,-1,7.9759994,5.274015
ventricula,-1,8.568496,3.8892872
auriuclar,2,7.3760424,9.870307
inusal,-1,0.8188037,5.5166626
nodo,-1,6.6505766,2.278244
map,2,5.2851667,9.154264
severaemtne,-1,10.503335,4.810179
apiales,-1,7.946493,7.777892
normalidd,-1,7.6953993,7.32117
estensis,-1,9.1002865,3.6561587
fod,-1,5.539851,10.377081
motiidad,-1,8.476361,6.318001
inferolaterales,-1,7.2675056,6.2341595
vmi,-1,5.3281474,9.971816
mmii,-1,1.0536507,7.6298146
endomiocardicas,3,8.093717,4.7784343
ebstein,2,5.4832196,9.314942
cronotropa,-1,2.363246,7.0015354
probabillidad,-1,6.8390527,4.3450403
hiperrofia,-1,8.570758,3.3423228
existian,-1,7.0444016,6.9077435
vertigo,-1,7.536528,5.278951
gmaximo,0,3.5551145,1.9046129
esfericidad,-1,2.5646975,9.454614
infro,-1,3.5604668,5.9281974
frecuentemente,2,7.3282866,9.171624
emboligenas,-1,7.2208896,7.4054923
globa,-1,8.087902,6.7875323
paraestenal,-1,6.0642934,8.115365
ramo,-1,3.6825325,8.317234
hiperdinamia,-1,10.084722,4.732509
septicemia,3,9.067475,7.926666
albicans,3,9.936172,7.8096213
stents,-1,7.773908,10.842767
sevro,-1,10.088268,4.8571086
insuficienciamdoerada,3,8.79612,2.7754345
confevi,-1,8.559962,4.383239
pulonar,3,8.637235,2.6846178
vaoracion,3,8.712777,8.232455
aparentemenete,3,9.585776,3.957738
probablidad,-1,7.3171806,4.2979455
agudizacion,2,2.3744586,9.100746
relajaicon,3,8.769998,2.8418908
pulmoanres,-1,7.0074377,2.3376207
asimetrico,-1,5.396373,4.565066
inderectos,3,9.650372,7.3594713
endocardicos,-1,0.55451864,8.523008
segmetos,-1,7.398839,5.554802
salmanticor,-1,1.1918885,6.5108404
fran,-1,1.4180657,8.609873
lanzar,-1,9.965419,5.9151196
prodromos,3,8.721052,8.012597
farmacologica,2,5.220463,8.435482
gestante,-1,3.4646506,10.290046
tamñoa,-1,10.916155,5.8422422
fallo,-1,9.527254,7.2356052
segm,-1,9.032611,4.4103217
sobr,-1,7.0354085,5.004616
probabilida,-1,6.1224446,4.176129
focal,-1,6.9515615,6.827004
prox,3,9.4302225,7.7502203
acel,0,4.208896,4.8745375
pel,-1,3.7528472,5.6595645
urgencis,-1,5.2250133,10.46864
optimas,-1,7.094532,6.7582455
transprotesicos,-1,5.824535,3.3062482
diverticulo,-1,3.8807106,6.452382
descartarlo,-1,4.3763156,9.087693
confirmarlo,2,5.120418,8.788353
significaivas,3,10.155534,5.23445
afirmar,2,5.451648,8.856047
inguinal,-1,4.981218,7.9507985
intranodal,2,9.022822,9.698819
valorcion,-1,5.9018373,10.242064
hipota,-1,2.309798,9.615311
postriores,-1,6.7693973,4.342181
cardiopatias,-1,2.3618774,6.721011
calcificdo,3,7.630473,5.3809423
insuficienca,3,9.013143,3.2781222
hipocineisa,-1,6.7444544,6.9665227
esencialmetne,3,9.660175,4.2134376
pòr,-1,8.702121,8.648356
comprimiso,-1,7.118394,3.5306113
castrar,-1,6.7630696,3.3506782
sigmoide,-1,6.651785,5.4884305
alteraicon,3,10.074672,4.000735
constitucional,-1,2.7384706,9.665707
vasoespasmo,2,5.645114,8.7168045
otsvi,-1,7.425587,4.012491
adc,2,2.664367,9.326187
pleura,-1,7.670142,8.178609
fibro,-1,9.056405,3.6073897
mieloblastica,2,5.6496177,9.6610155
tbc,2,3.4956386,9.413733
catalogar,-1,9.54381,8.779575
realiazdo,3,9.277878,5.9004636
descarat,3,8.877309,5.9500246
carrera,-1,6.296638,7.781253
erstudio,-1,9.250179,6.8473625
trivala,-1,8.329012,3.344969
nulo,-1,5.1357975,7.3000417
movilizarla,-1,10.893596,7.2899456
predecir,-1,8.215723,8.49061
ormal,3,10.678526,5.620593
pulmonarl,3,9.877992,4.286069
bicicleta,-1,7.0782514,7.6160603
metabolicamente,1,1.9978548,6.442729
terriotorio,-1,9.058852,6.5301204
obsrva,-1,7.847803,4.0032387
precozmente,2,5.3846536,9.310458
dialtda,-1,10.870978,5.1036105
anetrior,-1,8.369917,6.322156
salamanticor,-1,7.110359,6.0577374
reljacion,-1,9.081329,3.7458522
gsl,3,10.4654665,5.371694
postqx,-1,5.844093,8.366098
signifiativas,3,9.94211,4.653719
implatne,-1,9.112333,6.841923
tivalva,-1,9.6069355,3.0802557
rendu,-1,3.1845593,8.135376
osler,-1,1.9214405,9.633301
reversa,-1,6.619189,3.7945955
valoracin,-1,3.7882175,9.029136
htz,2,7.414474,8.855644
confirmacion,-1,4.6616683,8.537602
alcohol,-1,8.711372,6.0235386
portal,-1,8.501599,9.238506
probabiliidad,-1,6.340666,4.2549744
teting,-1,5.9258256,5.0653806
teicholtz,-1,9.174383,3.8336213
tvi,-1,9.406063,9.03036
accesible,-1,6.0626464,6.352509
sistollica,3,10.2967005,5.034597
tric,0,3.5860734,2.0821126
izquierd,-1,8.144688,2.8003793
urea,-1,3.3469281,9.33754
creat,-1,2.9993896,9.192208
colesterol,-1,4.04925,9.891726
hemograma,2,3.8435996,9.247906
hgb,2,7.321066,9.692938
mir,-1,8.725656,10.066951
oncologica,2,3.9469566,9.427158
nomofuncionante,-1,8.422696,3.3222756
viral,-1,9.676414,9.13109
atar,-1,8.869243,6.381678
levemenete,-1,10.595356,5.9873934
smq,-1,3.704207,8.323485
agotamiento,1,1.8622348,6.3578844
postesfuerzo,-1,1.6657715,6.759076
emergencia,-1,3.6398616,10.348606
presesrvada,3,9.228078,4.0644326
motilidada,3,8.981622,5.8477054
altearciones,3,9.367163,6.1687455
nose,3,8.243127,5.408675
nor,-1,8.9826975,6.265463
cardioncologia,-1,4.559526,8.875126
carcinoma,2,4.3358274,9.54503
microcitico,-1,5.970109,10.082471
metastasico,-1,5.889069,10.175437
febp,-1,1.5212463,4.08799
epiq,-1,3.4863262,8.063834
buey,-1,3.1008391,6.301037
exportar,-1,2.872569,6.707926
ezetimiba,-1,8.137057,9.633442
pedira,-1,6.2153053,8.789718
lmite,0,4.9878426,2.291788
derechol,3,9.881612,7.4467006
sinusa,-1,9.536197,4.598327
adulto,-1,6.434399,9.533416
hepatopulmonar,-1,3.7304568,10.115857
alzola,-1,6.8596516,8.631219
irene,0,3.9695163,4.3540373
martinez,0,2.666307,4.8793464
etenosis,-1,8.716194,3.2694993
ascednete,-1,8.117305,2.456907
signifciativas,-1,9.579013,6.9027414
ticuspidea,-1,7.9499493,3.4366705
sind,3,6.2305737,7.3947906
kawasaki,-1,10.838492,5.202641
nanostim,-1,8.039513,2.4514139
mediodistal,-1,8.537535,4.100831
precardioversion,2,8.353386,9.5081005
calculable,-1,10.248001,4.793565
pericardioc,-1,9.359356,5.57434
morfico,2,5.504973,8.766216
hepaticas,-1,7.7772527,9.77868
heart,-1,2.3045676,7.1013126
signficiativas,-1,7.2776985,5.4485393
funci,-1,8.463873,2.3912623
cifosis,-1,7.8547354,8.365701
probale,-1,7.344705,8.1340475
artículo,-1,7.997507,7.4507523
intimal,-1,6.5290422,7.2406673
ica,-1,3.4651985,10.29735
bruzar,1,2.0675292,6.097559
tapiz,-1,1.179801,7.011155
rodante,-1,1.7565415,5.9663835
mets,-1,4.9315543,8.003939
electricos,-1,6.740458,7.93507
arritmicos,2,5.2782373,9.52751
bravo,-1,11.061625,4.7701244
monorrena,-1,9.43468,8.408742
dextrocardia,-1,8.689381,10.028962
fundamentalmetne,-1,7.074824,7.2291064
semisentada,3,9.972902,7.7882833
tendente,2,5.8728585,8.899623
ritmo,-1,0.7219664,5.3621607
lineal,-1,6.0705833,6.055326
trabeculación,-1,6.8594875,7.926528
excentricos,0,4.507822,3.3399196
facturacion,-1,8.792899,4.5205173
tricuwspidea,-1,9.729472,3.8030643
adriamicina,3,9.096627,7.879504
ssegmentarias,-1,8.608358,6.1835055
marantica,3,9.09357,5.226733
calibrar,-1,6.753098,3.9706314
prolactinoma,-1,5.412801,10.177322
descrtar,-1,7.718942,4.1369433
ingresao,2,7.5706124,9.118225
esofago,2,6.082639,9.098106
anerior,-1,7.9998846,4.0869627
fibrilaciona,2,8.129073,9.809272
cona,-1,8.387059,3.290358
reo,-1,9.303871,3.4028416
realizao,-1,8.079116,6.413015
pumlonar,3,8.411407,3.2160158
funcionsistolica,3,8.931533,3.9594405
plax,-1,8.084572,7.9101634
apreciarse,3,9.3198185,5.634308
valoraciion,2,7.641249,9.179041
hipercapnia,-1,8.688565,8.834501
controalda,-1,8.68937,6.5480075
xarelto,3,9.9263115,7.604609
luminal,3,8.399701,8.028567
amlodipino,2,5.551502,9.297781
endocartis,-1,7.330157,2.9223168
pausar,-1,6.6438313,8.678872
acineticas,-1,5.755129,6.4970303
hipocienesia,3,10.5796175,5.6832023
bloq,-1,7.9235954,7.2582064
traqueostomia,-1,6.9315376,8.26404
aasc,3,10.729058,7.106814
negar,-1,2.3693056,8.425286
udt,3,8.887709,8.048108
cic,2,6.3887763,8.720723
onc,-1,6.179645,2.6217718
siknusal,-1,9.310518,6.384153
leemente,-1,9.46191,4.8446116
hiprtension,-1,7.5958457,3.5961537
pos,3,8.341528,6.621773
nice,-1,7.5118747,8.316998
cardioembolica,0,4.05837,4.6896214
cardioembolicas,0,3.2416775,4.7745256
urg,2,7.1735964,9.534138
clidad,-1,9.835849,7.144975
aterosclerotica,3,9.245377,5.344911
nh,-1,5.502897,10.374258
desx,3,8.546061,8.043374
articular,-1,6.5669966,6.8753095
rer,-1,3.7253509,6.6040382
cronicos,-1,6.797562,7.2462707
nav,-1,7.2837367,10.597235
existente,-1,7.615714,8.862547
retornar,-1,6.918024,5.654506
insufiiciencia,-1,9.777081,3.235539
image,-1,8.172803,5.7504377
aletraciones,3,9.346737,6.28639
tm,-1,7.230583,4.300022
cardiotox,2,5.3406754,8.656832
dilataod,3,9.84513,4.3279114
fvmedia,-1,10.787027,7.770532
unilobulada,-1,5.5035834,6.7477345
deplecion,-1,6.5843096,3.3350022
tamañol,3,9.0021105,4.1080055
preervada,-1,8.114659,6.704907
jenni,-1,7.766191,8.3015375
prever,-1,6.2363477,8.088215
dicionando,3,8.028961,2.978734
traumatologia,-1,3.8396282,10.33621
diii,2,7.28776,9.574438
normfuncionante,-1,10.526302,5.1313386
derrme,3,7.995102,5.2120132
cvaloracion,3,8.815678,7.8511972
verbal,-1,8.856649,5.6650643
insuficiencoa,-1,8.5587435,3.5208137
sistolicanormal,-1,10.381314,6.832675
mente,-1,9.643901,2.9037201
tpse,-1,10.762154,4.5068827
calculos,-1,4.6010823,5.5617228
cabg,-1,3.5641944,10.314511
reglar,-1,1.533517,8.1753025
venatana,-1,7.1930785,6.244782
faltar,-1,4.9585943,6.4843054
sl,-1,8.132815,6.7947817
insuficienciaaparentemente,-1,7.651672,2.972488
rai,3,10.8363285,6.1953225
unso,-1,5.841647,3.5897555
ls,-1,11.0060625,4.7615337
ateroscleroticas,-1,8.239445,10.122647
inmunodeprimido,-1,5.661379,10.102296
hipofisario,2,2.6159875,9.278462
miocadiopatia,2,7.5687013,9.944639
binventricular,-1,10.556134,5.408301
dorsal,-1,8.8791685,8.823682
diastoica,3,9.610991,5.869944
isquemicas,-1,8.670123,7.1298738
diastolicas,3,10.378007,5.2628613
aceptabla,-1,7.225964,6.009617
biolgicas,-1,7.8762293,5.258093
latral,-1,6.4294887,4.7548566
seudoprolapso,0,4.7425017,3.75752
moderadamene,-1,9.862069,3.4269865
sedoanalgesiado,-1,5.1804705,9.652995
aparentemene,3,9.028671,7.826046
luz,-1,4.4170713,6.419771
aceptablemente,3,7.948916,4.7436466
subxifoide,-1,8.559766,9.240674
hereditario,-1,8.910884,8.904348
fibrosante,-1,5.0996814,10.014762
toxicidad,-1,6.652547,8.2804985
watchmann,-1,5.010238,2.5188515
flx,-1,5.93467,2.4554687
coli,2,8.987922,9.6543455
permanecer,2,5.4168644,8.591885
submaxima,1,1.980106,6.3931084
fcmxt,-1,3.7448912,7.7491956
nervioso,-1,5.8833823,8.226275
hipercolesterolemia,2,3.3986142,8.928693
cintar,-1,3.331656,8.054111
incremnto,-1,10.789257,7.5221624
weber,-1,4.4119163,6.066746
vasculitis,-1,4.9220505,10.354606
inferiror,-1,6.6789255,8.658628
apc,0,3.8497632,3.7372851
mj,-1,4.3579383,5.1420755
chusa,-1,6.9766335,7.773133
segmentaia,3,9.608875,5.042229
calida,-1,5.8332148,7.2148776
aa,-1,6.342064,2.3144107
ironheart,2,8.000759,9.571513
iron,-1,2.041971,8.48072
tomografico,3,10.735238,7.1441793
peridispositivo,-1,6.465891,3.9398367
mdoerado,-1,8.483726,2.9919486
cmaras,-1,4.8201246,2.0501897
focalizar,-1,7.000863,7.0228143
realizaod,-1,6.0862894,6.7063794
perfecto,-1,7.6934786,7.297844
hiperdinamicos,-1,8.243236,8.2302065
anuria,-1,8.34944,9.669602
leucocitoclastica,3,10.04386,7.6882463
precapilar,3,10.619962,6.6200075
triuspidea,3,9.633101,4.2031236
comer,-1,3.7940056,8.455774
aloracion,-1,2.5998607,8.020714
traer,-1,4.8765583,8.4912815
acptable,-1,9.291583,4.7815547
biventricualr,3,10.076994,5.875578
anteroseptales,-1,7.1863933,7.805468
ralizado,-1,5.87971,7.1626325
decarta,3,10.283783,6.0612445
hiperension,-1,6.844995,3.3446848
tangencial,-1,6.633021,5.7806683
intraventicular,-1,9.80417,7.360501
sev,-1,9.525586,8.502591
diag,-1,3.6087053,10.264164
detenido,2,3.083406,8.935067
teorico,-1,9.30462,7.232623
cardiopulmonar,-1,5.2979083,8.262325
nuevamente,-1,5.4616284,7.818457
ausentar,-1,9.806298,6.359039
captar,-1,6.717015,3.8055463
supervisar,-1,5.9931655,8.202564
solicitante,-1,8.622563,8.567327
lso,-1,7.277488,2.1725876
sistoico,3,8.86787,7.8405433
posteror,-1,8.247422,4.683518
hipar,3,9.424298,7.9506035
deubito,-1,5.674906,8.045248
levadura,-1,7.3330407,10.655397
rejacion,3,10.536852,5.9959946
callidad,3,10.073878,5.858977
vloracion,-1,5.9325376,10.304854
trcuspide,3,8.541963,2.8531916
caracteristico,-1,7.9101915,7.0029907
pvd,3,10.532381,6.4460073
monoplano,-1,9.5734215,6.969402
tricuspdiea,3,8.333176,3.1838083
funcionante,-1,9.755586,7.19664
calidada,-1,10.35354,7.11653
versar,-1,8.556606,7.089515
grasping,-1,4.6767697,7.0592246
rotacion,-1,5.477585,6.7618446
luxacion,-1,8.203386,8.302146
descenso,2,5.7261505,9.866207
ejericicio,-1,4.3191204,8.507783
valvujla,3,7.752246,2.3705976
estratificacion,2,5.7527175,8.297998
trciuspidea,3,9.854881,4.26246
condiconan,-1,6.3751173,3.948243
estudiol,-1,7.8400655,2.3642392
auqnue,-1,6.3636875,6.405744
reseñable,-1,6.350329,4.4989824
asimetrias,-1,8.5689,3.8505979
firilacion,-1,8.514535,5.470373
derec,3,10.052446,4.4512258
ho,3,9.693219,4.3356395
avc,-1,4.8715353,9.573956
agudizar,2,8.24343,10.126901
etudio,-1,9.079842,5.134663
hieprtrofico,3,9.915167,5.3872766
vaciar,-1,7.2417064,3.763949
tiritona,3,8.870203,8.064873
ensanchamiento,-1,7.4576836,10.997716
desencadenar,-1,6.2719646,7.5247707
bronquiectasia,-1,5.812765,9.97264
derivacion,2,6.689375,8.255059
leer,-1,9.757303,3.0126278
presioes,-1,8.17578,2.3325675
entender,2,5.0046787,9.570222
bena,2,6.6848397,8.43788
concentria,-1,8.836132,4.8693476
asegurar,3,8.8004465,8.063549
ch,-1,4.427369,5.956347
mdd,0,3.8122704,3.8309808
intepretado,-1,6.6997147,2.2704282
estrutural,3,9.407023,6.380997
anterospeto,-1,6.429163,8.16507
hombro,-1,5.0619254,7.792717
nrmal,-1,9.692996,7.0047016
gpico,-1,7.927089,8.514253
hipèrtension,-1,7.0871425,3.4277687
evolute,-1,5.95409,2.6096053
hidropica,-1,7.469664,10.612069
periodico,-1,7.902688,8.769862
posttavi,-1,8.149055,10.303785
gmed,-1,5.5925546,2.7017334
valvorable,-1,7.8990526,7.2196956
tonro,3,10.178869,5.7707767
hipoacinesia,-1,7.836262,5.688761
paraesteral,3,9.059556,8.411792
hpertrofico,3,10.329145,6.0245366
hongo,3,8.53943,8.393067
soler,-1,6.637216,4.63486
preservacion,3,9.006533,5.6582565
sepal,-1,6.883169,5.9420714
sinsal,-1,9.138589,4.3562694
levosimendan,-1,8.193579,10.164361
inotropicos,-1,8.965194,8.730721
colapsable,-1,5.439773,3.1786811
bregular,-1,9.528096,5.927306
valvuopatias,-1,10.348801,6.838965
grdientes,-1,7.0441446,4.9213214
haciaapex,-1,7.138925,5.461582
carolina,-1,5.9694705,7.7908444
ingaramo,-1,6.1591415,8.184295
tisualr,-1,6.547931,5.475385
ventricuar,3,10.12729,5.55054
modeada,-1,8.553481,3.245149
outflow,3,9.162272,5.71067
restingida,3,9.13077,2.8198473
meido,-1,8.41888,5.595493
vab,3,8.695944,3.354265
ingamaro,-1,9.694764,7.1524467
normo,3,8.743827,3.0048313
fei,3,9.483678,4.158423
estuidio,-1,8.756355,5.040533
izdas,-1,8.466459,5.6912427
anillo,-1,6.9090266,3.7268736
mmg,-1,7.184844,2.6066217
simpsonc,-1,9.758454,4.7967157
insufiicencia,3,8.919298,2.817277
tuneliforme,-1,4.8483047,7.8064113
igualacion,-1,7.732859,2.9482074
preserada,-1,9.37092,4.9116454
evaluable,-1,8.99169,4.9368725
yugular,-1,6.818025,9.6014
expandir,-1,10.427845,7.931799
ie,-1,9.042187,8.832871
fluo,-1,10.397344,3.8029451
dimensines,3,9.4230795,5.1584053
diemnsiones,3,9.863096,5.3109035
istolica,-1,9.199479,6.640957
gastrico,-1,3.6684716,10.365395
cncentrica,3,9.944943,4.326723
tracking,-1,4.4135447,5.955828
cpm,3,7.961867,2.4599903
intramiocardico,-1,6.433014,7.6679397
hipoventilacion,-1,9.04741,9.670612
iamgen,-1,9.155463,6.7949634
valulopatias,-1,9.447846,5.5191517
desaparicion,-1,7.1873693,6.251177
higado,-1,4.471016,9.593236
lnh,-1,5.0433836,10.354267
mediobasal,-1,8.477293,4.0944915
esclerocalficicada,3,8.604547,2.913622
dvap,3,10.395394,7.1479983
ecografia,-1,5.8786483,9.793577
condiconando,-1,6.2700286,3.9343402
amitral,-1,6.2034616,3.0667818
iquierda,3,9.653688,3.978303
atc,-1,6.179426,7.496938
inagaramo,2,7.137638,9.2013445
evolut,-1,5.8750005,2.7089913
sepsisabdominal,-1,8.948036,6.417448
izqueird,-1,8.928095,3.2697968
ascultacion,-1,7.537423,8.886467
triscupidea,3,9.079096,2.8375583
bioptipo,-1,9.091305,8.997885
björk,-1,10.782212,7.5356803
fs,3,10.247796,4.3118763
facilitar,-1,6.4579897,8.246941
sinisal,-1,9.408749,5.022028
modereda,3,10.891699,7.041914
lla,-1,9.533773,7.9108143
laminar,-1,5.9198365,5.1248226
valvulpatias,-1,8.46306,5.441556
hht,2,7.451347,9.739249
extrasistolicos,2,5.8649974,8.877313
sisolica,-1,9.445933,5.3162546
reemplazar,-1,2.0571654,9.206582
conglomerar,3,9.2838745,7.8505096
sinusl,3,9.532116,5.6883297
preisones,3,10.350153,5.8747115
mimina,-1,10.380414,4.6606874
lligeramente,3,10.521079,6.450739
alo,-1,6.5115128,10.033334
tph,-1,3.6489422,10.270489
significiativas,-1,10.787392,5.0976768
minimanente,3,10.287588,6.1257906
tap,2,8.199449,10.133402
regurgitcion,-1,9.1125145,3.4544914
ecograficas,-1,8.368455,5.7679286
pulmonr,3,9.075962,4.33694
protuyendo,-1,6.6480536,3.8164191
cdi,-1,5.858075,9.89551
hematopoyetico,-1,1.1033847,8.7155075
circulatorio,2,4.4005284,9.491992
proceder,2,6.9480257,8.839803
finalmente,-1,6.8932896,7.6378527
ligamento,-1,5.4439187,6.2914057
marshal,-1,8.063636,6.2485795
contractlidad,3,8.364564,5.1111894
naughton,-1,2.1130435,6.414664
moderadamnete,-1,10.605963,4.7926264
moerada,-1,9.430049,3.400348
polivalvulopatia,2,3.1488125,8.940325
fuincion,3,10.052353,4.4411283
finalizacion,2,7.6497865,10.451261
pie,-1,2.2683735,9.266035
simspson,-1,5.7006273,7.1703124
etts,2,7.4122133,9.240812
vtld,-1,5.400857,4.450948
ascendetne,-1,9.225992,5.0316744
hipertenson,-1,7.317071,3.5119288
significatvas,3,9.970162,5.3544817
esclerocalcificacion,-1,7.581371,4.6277633
trialva,3,7.7537603,5.551722
moderadament,3,9.234091,3.7295473
signifiactivas,-1,9.038067,5.668494
vlvula,3,8.263957,3.1452549
neutropenia,-1,6.5532355,9.551254
nillo,-1,9.024304,3.5879028
pte,-1,1.1751124,7.5772085
inotropico,-1,7.051376,8.500563
conjunto,-1,6.782015,8.607487
administracion,-1,3.4891274,7.7221293
parar,2,3.1757011,9.108569
glotis,-1,6.0772123,2.4616907
primero,-1,7.004626,6.820436
estimaad,-1,7.0887146,2.9975233
sistrolica,3,9.552696,4.492995
descarata,-1,8.722669,5.334459
escasamente,3,9.036151,5.3209944
valvuar,-1,7.7016177,5.3242683
morfologicos,3,8.585971,4.9557447
hipovolemico,-1,7.3647156,11.023749
hda,-1,4.068112,9.354527
rabdomiolisis,3,10.4283495,5.456593
lipomatoso,-1,7.0720367,5.982542
ocfa,-1,6.2960205,8.246854
endente,-1,5.861628,2.031061
disfunciion,-1,8.643524,9.034519
mid,2,7.307253,9.0839
gd,0,3.1799285,2.2223632
jeta,3,8.102842,5.242181
potencial,-1,2.8034437,8.161535
au,3,9.984826,5.2443876
